0.000000	24.881000

0.000638	24.787000

0.001276	24.707000

0.001914	24.640000

0.002552	24.589000

0.003189	24.561000

0.003827	24.579000

0.004465	24.676000

0.005103	24.874000

0.005741	25.150000

0.006379	25.462000

0.007017	25.772000

0.007655	26.054000

0.008292	26.294000

0.008930	26.481000

0.009568	26.602000

0.010206	26.652000

0.010844	26.633000

0.011482	26.555000

0.012120	26.428000

0.012758	26.263000

0.013395	26.070000

0.014033	25.858000

0.014671	25.633000

0.015309	25.402000

0.015947	25.171000

0.016585	24.946000

0.017223	24.726000

0.017861	24.515000

0.018498	24.328000

0.019136	24.300000

0.019774	24.738000

0.020412	25.659000

0.021050	26.704000

0.021688	27.631000

0.022326	28.391000

0.022964	28.998000

0.023601	29.480000

0.024239	29.855000

0.024877	30.121000

0.025515	30.274000

0.026153	30.325000

0.026791	30.287000

0.027429	30.175000

0.028067	30.004000

0.028705	29.787000

0.029342	29.532000

0.029980	29.246000

0.030618	28.936000

0.031256	28.607000

0.031894	28.264000

0.032532	27.912000

0.033170	27.551000

0.033808	27.187000

0.034445	26.824000

0.035083	26.463000

0.035721	26.107000

0.036359	25.762000

0.036997	25.431000

0.037635	25.115000

0.038273	24.816000

0.038911	24.537000

0.039548	24.280000

0.040186	24.047000

0.040824	23.840000

0.041462	23.654000

0.042100	23.489000

0.042738	23.343000

0.043376	23.216000

0.044014	23.116000

0.044651	23.037000

0.045289	22.965000

0.045927	22.899000

0.046565	22.848000

0.047203	22.810000

0.047841	22.775000

0.048479	22.743000

0.049117	22.722000

0.049754	22.711000

0.050392	22.702000

0.051030	22.696000

0.051668	22.693000

0.052306	22.687000

0.052944	22.679000

0.053582	22.674000

0.054220	22.669000

0.054858	22.667000

0.055495	22.669000

0.056133	22.671000

0.056771	22.675000

0.057409	22.677000

0.058047	22.674000

0.058685	22.670000

0.059323	22.666000

0.059961	22.664000

0.060598	22.760000

0.061236	23.180000

0.061874	23.971000

0.062512	24.888000

0.063150	25.733000

0.063788	26.443000

0.064426	27.019000

0.065064	27.481000

0.065701	27.843000

0.066339	28.102000

0.066977	28.255000

0.067615	28.308000

0.068253	28.275000

0.068891	28.170000

0.069529	28.009000

0.070167	27.806000

0.070804	27.662000

0.071442	27.880000

0.072080	28.639000

0.072718	29.643000

0.073356	30.585000

0.073994	31.372000

0.074632	32.003000

0.075270	33.219000

0.075907	33.446000

0.076545	33.548000

0.077183	33.536000

0.077821	33.433000

0.078459	33.398000

0.079097	33.294000

0.079735	33.128000

0.080373	32.912000

0.081011	32.655000

0.081648	32.381000

0.082286	32.154000

0.082924	32.062000

0.083562	32.153000

0.084200	32.392000

0.084838	33.356000

0.085476	33.643000

0.086114	33.875000

0.086751	34.023000

0.087389	34.066000

0.088027	34.011000

0.088665	33.922000

0.089303	33.860000

0.089941	33.729000

0.090579	33.542000

0.091217	33.309000

0.091854	33.038000

0.092492	32.735000

0.093130	32.406000

0.093768	32.055000

0.094406	31.686000

0.095044	31.302000

0.095682	30.906000

0.096320	30.499000

0.096957	30.083000

0.097595	29.661000

0.098233	29.233000

0.098871	28.800000

0.099509	28.367000

0.100147	27.931000

0.100785	27.497000

0.101423	27.063000

0.102060	26.633000

0.102698	26.209000

0.103336	25.794000

0.103974	25.387000

0.104612	24.990000

0.105250	24.608000

0.105888	24.247000

0.106526	23.905000

0.107164	23.582000

0.107801	23.281000

0.108439	23.003000

0.109077	22.756000

0.109715	22.538000

0.110353	22.339000

0.110991	22.164000

0.111629	22.018000

0.112267	21.891000

0.112904	21.775000

0.113542	21.676000

0.114180	21.596000

0.114818	21.528000

0.115456	21.468000

0.116094	21.423000

0.116732	21.391000

0.117370	21.364000

0.118007	21.340000

0.118645	21.325000

0.119283	21.310000

0.119921	21.289000

0.120559	21.272000

0.121197	21.262000

0.121835	21.256000

0.122473	21.259000

0.123110	21.260000

0.123748	21.250000

0.124386	21.245000

0.125024	21.244000

0.125662	21.239000

0.126300	21.240000

0.126938	21.248000

0.127576	21.250000

0.128213	21.249000

0.128851	21.248000

0.129489	21.246000

0.130127	21.242000

0.130765	21.240000

0.131403	21.233000

0.132041	21.210000

0.132679	21.192000

0.133317	21.192000

0.133954	21.195000

0.134592	21.193000

0.135230	21.194000

0.135868	21.196000

0.136506	21.188000

0.137144	21.177000

0.137782	21.172000

0.138420	21.168000

0.139057	21.169000

0.139695	21.170000

0.140333	21.166000

0.140971	21.163000

0.141609	21.163000

0.142247	21.166000

0.142885	21.175000

0.143523	21.187000

0.144160	21.189000

0.144798	21.190000

0.145436	21.201000

0.146074	21.210000

0.146712	21.208000

0.147350	21.197000

0.147988	21.182000

0.148626	21.173000

0.149263	21.168000

0.149901	21.162000

0.150539	21.160000

0.151177	21.155000

0.151815	21.143000

0.152453	21.141000

0.153091	21.148000

0.153729	21.152000

0.154366	21.151000

0.155004	21.153000

0.155642	21.158000

0.156280	21.166000

0.156918	21.176000

0.157556	21.176000

0.158194	21.169000

0.158832	21.175000

0.159470	21.183000

0.160107	21.178000

0.160745	21.170000

0.161383	21.171000

0.162021	21.170000

0.162659	21.172000

0.163297	21.183000

0.163935	21.182000

0.164573	21.167000

0.165210	21.164000

0.165848	21.168000

0.166486	21.166000

0.167124	21.165000

0.167762	21.174000

0.168400	21.181000

0.169038	21.179000

0.169676	21.178000

0.170313	21.177000

0.170951	21.172000

0.171589	21.160000

0.172227	21.153000

0.172865	21.159000

0.173503	21.174000

0.174141	21.190000

0.174779	21.189000

0.175416	21.176000

0.176054	21.169000

0.176692	21.162000

0.177330	21.151000

0.177968	21.156000

0.178606	21.164000

0.179244	21.155000

0.179882	21.152000

0.180519	21.154000

0.181157	21.150000

0.181795	21.137000

0.182433	21.129000

0.183071	21.137000

0.183709	21.147000

0.184347	21.145000

0.184985	21.138000

0.185623	21.129000

0.186260	21.125000

0.186898	21.132000

0.187536	21.145000

0.188174	21.150000

0.188812	21.154000

0.189450	21.157000

0.190088	21.159000

0.190726	21.160000

0.191363	21.159000

0.192001	21.157000

0.192639	21.154000

0.193277	21.150000

0.193915	21.145000

0.194553	21.144000

0.195191	21.147000

0.195829	21.147000

0.196466	21.145000

0.197104	21.143000

0.197742	21.142000

0.198380	21.141000

0.199018	21.140000

0.199656	21.133000

0.200294	21.129000

0.200932	21.127000

0.201569	21.127000

0.202207	21.135000

0.202845	21.145000

0.203483	21.147000

0.204121	21.142000

0.204759	21.143000

0.205397	21.142000

0.206035	21.137000

0.206672	21.138000

0.207310	21.145000

0.207948	21.147000

0.208586	21.140000

0.209224	21.139000

0.209862	21.147000

0.210500	21.146000

0.211138	21.133000

0.211775	21.128000

0.212413	21.131000

0.213051	21.132000

0.213689	21.124000

0.214327	21.117000

0.214965	21.117000

0.215603	21.113000

0.216241	21.118000

0.216879	21.134000

0.217516	21.148000

0.218154	21.150000

0.218792	21.148000

0.219430	21.146000

0.220068	21.147000

0.220706	21.156000

0.221344	21.160000

0.221982	21.152000

0.222619	21.142000

0.223257	21.140000

0.223895	21.141000

0.224533	21.135000

0.225171	21.131000

0.225809	21.138000

0.226447	21.151000

0.227085	21.159000

0.227722	21.152000

0.228360	21.140000

0.228998	21.141000

0.229636	21.143000

0.230274	21.142000

0.230912	21.146000

0.231550	21.141000

0.232188	21.132000

0.232825	21.127000

0.233463	21.121000

0.234101	21.122000

0.234739	21.131000

0.235377	21.138000

0.236015	21.140000

0.236653	21.142000

0.237291	21.145000

0.237928	21.149000

0.238566	21.146000

0.239204	21.145000

0.239842	21.150000

0.240480	21.147000

0.241118	21.142000

0.241756	21.145000

0.242394	21.146000

0.243032	21.142000

0.243669	21.140000

0.244307	21.139000

0.244945	21.132000

0.245583	21.124000

0.246221	21.122000

0.246859	21.122000

0.247497	21.117000

0.248135	21.110000

0.248772	21.102000

0.249410	21.097000

0.250048	21.092000

0.250686	21.094000

0.251324	21.110000

0.251962	21.121000

0.252600	21.113000

0.253238	21.100000

0.253875	21.102000

0.254513	21.114000

0.255151	21.123000

0.255789	21.121000

0.256427	21.116000

0.257065	21.113000

0.257703	21.117000

0.258341	21.124000

0.258978	21.120000

0.259616	21.113000

0.260254	21.125000

0.260892	21.136000

0.261530	21.129000

0.262168	21.117000

0.262806	21.114000

0.263444	21.117000

0.264081	21.112000

0.264719	21.104000

0.265357	21.102000

0.265995	21.116000

0.266633	21.124000

0.267271	21.115000

0.267909	21.112000

0.268547	21.112000

0.269185	21.107000

0.269822	21.105000

0.270460	21.102000

0.271098	21.096000

0.271736	21.102000

0.272374	21.114000

0.273012	21.113000

0.273650	21.097000

0.274288	21.091000

0.274925	21.105000

0.275563	21.117000

0.276201	21.117000

0.276839	21.111000

0.277477	21.109000

0.278115	21.113000

0.278753	21.125000

0.279391	21.140000

0.280028	21.132000

0.280666	21.108000

0.281304	21.094000

0.281942	21.087000

0.282580	21.077000

0.283218	21.071000

0.283856	21.076000

0.284494	21.079000

0.285131	21.085000

0.285769	21.101000

0.286407	21.112000

0.287045	21.116000

0.287683	21.112000

0.288321	21.113000

0.288959	21.122000

0.289597	21.124000

0.290234	21.114000

0.290872	21.106000

0.291510	21.106000

0.292148	21.098000

0.292786	21.090000

0.293424	21.092000

0.294062	21.097000

0.294700	21.103000

0.295338	21.114000

0.295975	21.119000

0.296613	21.111000

0.297251	21.103000

0.297889	21.101000

0.298527	21.094000

0.299165	21.082000

0.299803	21.076000

0.300441	21.070000

0.301078	21.057000

0.301716	21.054000

0.302354	21.067000

0.302992	21.079000

0.303630	21.087000

0.304268	21.095000

0.304906	21.099000

0.305544	21.112000

0.306181	21.130000

0.306819	21.135000

0.307457	21.131000

0.308095	21.133000

0.308733	21.136000

0.309371	21.134000

0.310009	21.129000

0.310647	21.119000

0.311284	21.112000

0.311922	21.117000

0.312560	21.117000

0.313198	21.105000

0.313836	21.098000

0.314474	21.100000

0.315112	21.099000

0.315750	21.094000

0.316387	21.092000

0.317025	21.091000

0.317663	21.092000

0.318301	21.094000

0.318939	21.099000

0.319577	21.099000

0.320215	21.091000

0.320853	21.083000

0.321491	21.087000

0.322128	21.088000

0.322766	21.078000

0.323404	21.068000

0.324042	21.065000

0.324680	21.065000

0.325318	21.069000

0.325956	21.070000

0.326594	21.067000

0.327231	21.063000

0.327869	21.055000

0.328507	21.048000

0.329145	21.043000

0.329783	21.041000

0.330421	21.047000

0.331059	21.051000

0.331697	21.047000

0.332334	21.042000

0.332972	21.041000

0.333610	21.041000

0.334248	21.044000

0.334886	21.053000

0.335524	21.064000

0.336162	21.079000

0.336800	21.093000

0.337437	21.101000

0.338075	21.103000

0.338713	21.105000

0.339351	21.100000

0.339989	21.094000

0.340627	21.092000

0.341265	21.088000

0.341903	21.076000

0.342540	21.063000

0.343178	21.061000

0.343816	21.067000

0.344454	21.073000

0.345092	21.078000

0.345730	21.084000

0.346368	21.090000

0.347006	21.095000

0.347644	21.097000

0.348281	21.098000

0.348919	21.098000

0.349557	21.100000

0.350195	21.111000

0.350833	21.118000

0.351471	21.121000

0.352109	21.123000

0.352747	21.119000

0.353384	21.107000

0.354022	21.095000

0.354660	21.094000

0.355298	21.089000

0.355936	21.080000

0.356574	21.079000

0.357212	21.080000

0.357850	21.067000

0.358487	21.061000

0.359125	21.071000

0.359763	21.074000

0.360401	21.075000

0.361039	21.083000

0.361677	21.086000

0.362315	21.083000

0.362953	21.086000

0.363590	21.091000

0.364228	21.094000

0.364866	21.087000

0.365504	21.072000

0.366142	21.062000

0.366780	21.067000

0.367418	21.079000

0.368056	21.084000

0.368693	21.084000

0.369331	21.080000

0.369969	21.076000

0.370607	21.080000

0.371245	21.073000

0.371883	21.064000

0.372521	21.077000

0.373159	21.090000

0.373797	21.083000

0.374434	21.078000

0.375072	21.083000

0.375710	21.079000

0.376348	21.069000

0.376986	21.062000

0.377624	21.058000

0.378262	21.058000

0.378900	21.066000

0.379537	21.066000

0.380175	21.060000

0.380813	21.064000

0.381451	21.067000

0.382089	21.064000

0.382727	21.063000

0.383365	21.069000

0.384003	21.074000

0.384640	21.080000

0.385278	21.087000

0.385916	21.083000

0.386554	21.074000

0.387192	21.071000

0.387830	21.069000

0.388468	21.065000

0.389106	21.060000

0.389743	21.055000

0.390381	21.052000

0.391019	21.057000

0.391657	21.059000

0.392295	21.048000

0.392933	21.042000

0.393571	21.053000

0.394209	21.057000

0.394846	21.049000

0.395484	21.051000

0.396122	21.063000

0.396760	21.069000

0.397398	21.075000

0.398036	21.083000

0.398674	21.077000

0.399312	21.067000

0.399950	21.075000

0.400587	21.090000

0.401225	21.098000

0.401863	21.103000

0.402501	21.106000

0.403139	21.097000

0.403777	21.086000

0.404415	21.084000

0.405053	21.083000

0.405690	21.081000

0.406328	21.069000

0.406966	21.060000

0.407604	21.061000

0.408242	21.064000

0.408880	21.067000

0.409518	21.068000

0.410156	21.062000

0.410793	21.061000

0.411431	21.069000

0.412069	21.072000

0.412707	21.071000

0.413345	21.064000

0.413983	21.057000

0.414621	21.060000

0.415259	21.063000

0.415896	21.062000

0.416534	21.061000

0.417172	21.059000

0.417810	21.065000

0.418448	21.070000

0.419086	21.066000

0.419724	21.066000

0.420362	21.073000

0.420999	21.072000

0.421637	21.059000

0.422275	21.058000

0.422913	21.066000

0.423551	21.064000

0.424189	21.055000

0.424827	21.049000

0.425465	21.051000

0.426103	21.067000

0.426740	21.083000

0.427378	21.089000

0.428016	21.085000

0.428654	21.075000

0.429292	21.070000

0.429930	21.074000

0.430568	21.079000

0.431206	21.084000

0.431843	21.091000

0.432481	21.086000

0.433119	21.069000

0.433757	21.057000

0.434395	21.057000

0.435033	21.060000

0.435671	21.066000

0.436309	21.076000

0.436946	21.082000

0.437584	21.083000

0.438222	21.081000

0.438860	21.076000

0.439498	21.080000

0.440136	21.083000

0.440774	21.082000

0.441412	21.077000

0.442049	21.072000

0.442687	21.067000

0.443325	21.060000

0.443963	21.054000

0.444601	21.062000

0.445239	21.068000

0.445877	21.057000

0.446515	21.048000

0.447152	21.051000

0.447790	21.051000

0.448428	21.049000

0.449066	21.054000

0.449704	21.051000

0.450342	21.042000

0.450980	21.050000

0.451618	21.067000

0.452256	21.067000

0.452893	21.057000

0.453531	21.060000

0.454169	21.065000

0.454807	21.065000

0.455445	21.069000

0.456083	21.074000

0.456721	21.072000

0.457359	21.070000

0.457996	21.074000

0.458634	21.070000

0.459272	21.065000

0.459910	21.066000

0.460548	21.062000

0.461186	21.060000

0.461824	21.062000

0.462462	21.061000

0.463099	21.058000

0.463737	21.060000

0.464375	21.057000

0.465013	21.051000

0.465651	21.052000

0.466289	21.063000

0.466927	21.067000

0.467565	21.060000

0.468202	21.063000

0.468840	21.066000

0.469478	21.060000

0.470116	21.069000

0.470754	21.082000

0.471392	21.077000

0.472030	21.072000

0.472668	21.080000

0.473305	21.082000

0.473943	21.073000

0.474581	21.073000

0.475219	21.079000

0.475857	21.081000

0.476495	21.080000

0.477133	21.078000

0.477771	21.071000

0.478409	21.061000

0.479046	21.058000

0.479684	21.061000

0.480322	21.058000

0.480960	21.048000

0.481598	21.041000

0.482236	21.046000

0.482874	21.053000

0.483512	21.050000

0.484149	21.046000

0.484787	21.048000

0.485425	21.045000

0.486063	21.036000

0.486701	21.035000

0.487339	21.039000

0.487977	21.031000

0.488615	21.023000

0.489252	21.023000

0.489890	21.035000

0.490528	21.047000

0.491166	21.046000

0.491804	21.045000

0.492442	21.043000

0.493080	21.035000

0.493718	21.033000

0.494355	21.041000

0.494993	21.042000

0.495631	21.039000

0.496269	21.042000

0.496907	21.051000

0.497545	21.053000

0.498183	21.049000

0.498821	21.044000

0.499458	21.044000

0.500096	21.051000

0.500734	21.054000

0.501372	21.051000

0.502010	21.056000

0.502648	21.061000

0.503286	21.058000

0.503924	21.060000

0.504562	21.062000

0.505199	21.061000

0.505837	21.055000

0.506475	21.051000

0.507113	21.059000

0.507751	21.069000

0.508389	21.073000

0.509027	21.070000

0.509665	21.070000

0.510302	21.075000

0.510940	21.076000

0.511578	21.070000

0.512216	21.062000

0.512854	21.054000

0.513492	21.048000

0.514130	21.046000

0.514768	21.044000

0.515405	21.041000

0.516043	21.041000

0.516681	21.037000

0.517319	21.032000

0.517957	21.038000

0.518595	21.038000

0.519233	21.028000

0.519871	21.033000

0.520508	21.049000

0.521146	21.055000

0.521784	21.054000

0.522422	21.051000

0.523060	21.052000

0.523698	21.060000

0.524336	21.063000

0.524974	21.060000

0.525611	21.056000

0.526249	21.053000

0.526887	21.051000

0.527525	21.052000

0.528163	21.046000

0.528801	21.041000

0.529439	21.050000

0.530077	21.065000

0.530715	21.072000

0.531352	21.065000

0.531990	21.062000

0.532628	21.068000

0.533266	21.063000

0.533904	21.050000

0.534542	21.044000

0.535180	21.048000

0.535818	21.050000

0.536455	21.048000

0.537093	21.044000

0.537731	21.032000

0.538369	21.020000

0.539007	21.020000

0.539645	21.022000

0.540283	21.030000

0.540921	21.038000

0.541558	21.037000

0.542196	21.031000

0.542834	21.029000

0.543472	21.036000

0.544110	21.045000

0.544748	21.046000

0.545386	21.040000

0.546024	21.044000

0.546661	21.053000

0.547299	21.050000

0.547937	21.043000

0.548575	21.041000

0.549213	21.043000

0.549851	21.044000

0.550489	21.046000

0.551127	21.057000

0.551764	21.065000

0.552402	21.060000

0.553040	21.060000

0.553678	21.068000

0.554316	21.070000

0.554954	21.063000

0.555592	21.057000

0.556230	21.063000

0.556868	21.068000

0.557505	21.069000

0.558143	21.066000

0.558781	21.054000

0.559419	21.042000

0.560057	21.041000

0.560695	21.055000

0.561333	21.066000

0.561971	21.063000

0.562608	21.052000

0.563246	21.049000

0.563884	21.053000

0.564522	21.053000

0.565160	21.050000

0.565798	21.051000

0.566436	21.055000

0.567074	21.056000

0.567711	21.054000

0.568349	21.053000

0.568987	21.051000

0.569625	21.051000

0.570263	21.052000

0.570901	21.046000

0.571539	21.039000

0.572177	21.041000

0.572814	21.040000

0.573452	21.041000

0.574090	21.045000

0.574728	21.043000

0.575366	21.039000

0.576004	21.045000

0.576642	21.062000

0.577280	21.062000

0.577917	21.046000

0.578555	21.039000

0.579193	21.041000

0.579831	21.045000

0.580469	21.047000

0.581107	21.043000

0.581745	21.034000

0.582383	21.036000

0.583020	21.052000

0.583658	21.066000

0.584296	21.064000

0.584934	21.054000

0.585572	21.047000

0.586210	21.046000

0.586848	21.047000

0.587486	21.048000

0.588124	21.051000

0.588761	21.045000

0.589399	21.038000

0.590037	21.038000

0.590675	21.034000

0.591313	21.029000

0.591951	21.033000

0.592589	21.042000

0.593227	21.041000

0.593864	21.033000

0.594502	21.037000

0.595140	21.044000

